UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,Cluster,track_name,artist_name
4.07307,-0.25911343,8.449859,4.1281314,5.339724,3.10096,0,Overwhelming,Jon Bellion
4.5608773,-0.4703454,7.8897586,4.1471,4.373306,4.4442964,0,B.O.O.T. (Live),Pepper
8.951858,5.171327,5.400448,5.5715375,5.7427964,3.6724832,0,Bluebird,Beach House
4.9244876,0.2944863,8.950435,5.539118,5.0076504,2.875445,0,HUMBLE.,Kendrick Lamar
5.017909,-0.34930092,8.17074,4.2681856,5.2196345,2.8544915,0,Blow the Whistle,Too $hort
5.353019,2.661124,5.208235,5.1038947,5.474595,3.4506583,1,"Macbeth, Act IV: Patria oppressa! (Live)",Giuseppe Verdi
-0.67372024,4.286506,8.426326,5.0198684,6.538169,3.9495852,0,Spelling,Katt Williams
5.3158536,0.4378664,9.663385,6.019373,4.832164,3.3511345,0,Fake Love,Carlitos Rossy
6.686075,0.12949872,9.055435,5.887174,5.0814953,4.2204614,0,One Eye Open - Trentemøller Remix Hbt Edit,Trentemøller
6.632167,0.14623135,9.044936,5.784884,5.012679,4.3402877,0,SUMMER SALT (with Bari),Smino
8.683583,5.076813,5.3135867,5.472402,5.4581213,3.7787077,0,Les Yper-Sound,Stereolab
8.922682,5.3264556,4.339477,5.365761,5.9942718,3.690704,0,I Can't Wait,The White Stripes
5.091399,1.2275592,6.6547804,4.748154,6.218566,3.2809274,0,Dirty Work,Steely Dan
5.7651625,-0.22078079,7.4493093,5.190919,6.9437857,3.6661444,0,Deep Inside of You - 2008 Version,Third Eye Blind
8.807077,5.8902707,4.5909996,5.2789817,5.779215,4.006034,0,Ketto,Bonobo
4.7508764,1.6687607,5.1475306,4.8351245,5.765503,2.9492714,1,"Verdi: Macbeth, Act 1: ""Nel dì della vittoria ... Vieni t'affretta"" (Lady Macbeth, Chorus)",Giuseppe Verdi
6.33501,-0.24372858,8.828837,5.612504,6.5850186,2.9405434,0,Primadonna,MARINA
3.8243825,-0.057590753,8.055932,4.64088,5.3208585,4.902187,0,Tahoe,Audiodub
5.0596857,-0.37279767,8.172404,4.247078,5.4641147,2.9885159,0,Old English,Young Thug
9.156615,5.6915073,4.170395,5.513977,5.4900026,4.035495,0,Don't Call Me (feat. Yuna),TOKiMONSTA
5.765626,-0.23337387,8.942217,6.2319827,5.8712516,4.5718403,0,Ridin High,Jawga Boyz
4.811491,2.0171328,5.284076,4.9815392,5.684203,2.9951937,1,¡ Ay ! este azul,Christina Pluhar
4.965754,1.8275315,5.123848,4.7557583,5.7171226,3.322339,1,Higher Love,James Vincent McMorrow
5.7524247,0.6181622,8.551686,6.028754,3.9816399,3.4069686,0,Arms Open Wide - Live,North Point InsideOut
8.067084,5.7665486,3.7145622,5.161824,6.1946893,3.5006835,1,The Wind Blow East,Enzo Garcia
4.0721354,0.100555494,7.3371434,4.6643596,5.156024,4.885785,0,Just Let It Go,India.Arie
5.563898,0.058068458,8.637683,5.7779613,4.842062,4.8477716,0,BiPolar (feat. Quavo),Gucci Mane
8.823328,5.5944448,4.8061757,5.368141,5.4214606,3.8155394,0,Home Again!,Menahan Street Band
6.5489545,-0.25510064,8.656801,5.2588,6.37836,3.491281,0,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE) - Banx & Ranx Remix,Snakehips
4.7670116,-0.5093671,8.059726,5.735601,7.218058,3.997979,0,Sunrise,Childish Gambino
4.7350564,1.9268953,5.5463114,4.7489243,5.822434,3.7863674,1,End of Our Days,Archive
5.960819,-0.4262958,8.290911,5.478965,7.102666,4.035392,0,Dirty Laundry,Nickelback
8.972546,6.4296656,2.9750736,5.664339,5.3175273,3.6822553,1,Tempelhof,Yann Tiersen
4.2055736,-0.19518536,8.363545,4.0467167,5.200147,2.99486,0,Happy,Nao
8.60706,5.6748314,4.9098816,5.3302693,5.4373717,4.13622,0,Spiderbite,Beats Antique
6.592703,-0.26927987,8.782189,5.3169327,6.614405,3.4609773,0,Put Your Money On Me,The Struts
4.641104,0.15537706,7.6263857,4.2810464,5.9412475,4.414646,0,First Try,Johnnyswim
5.4169006,0.32816413,8.904676,5.185395,4.8138022,2.8086486,0,X (with 2 Chainz & Saudi),ScHoolboy Q
4.5482416,0.8953578,7.5311046,4.367543,5.590172,4.3759427,0,Simple & Sweet,Jon Bellion
5.878638,0.4440988,9.478551,6.108523,4.967434,3.7794375,0,Wake Up,Fetty Wap
4.947389,0.11502978,7.6591415,4.2247868,5.976104,4.3735137,0,Hurt so Good,Mipso
5.786959,0.52629393,9.481263,5.21661,4.449038,3.1495216,0,Louisiana Saturday Night,Mel McDaniel
6.1701202,0.70688593,8.376651,5.885331,4.083723,3.9278529,0,Good Times,The Holdup
5.407226,0.44586936,9.687749,6.026899,4.5536036,3.4774482,0,Nuisance,Dance Hall Crashers
6.8852353,-0.13826345,9.260067,6.1341705,6.3134503,3.8397603,0,Confidence,Sanctus Real
4.609235,-0.34030372,7.756045,5.6607165,7.24251,3.7730012,0,Hear Me Now (feat. DIAMANTE)[Acoustic],Bad Wolves
4.022167,-0.38759932,7.89171,4.407058,4.6739116,4.6271043,0,Young Volcanoes,Fall Out Boy
5.3072276,-0.36454448,7.9212213,4.135292,5.1967,4.6198277,0,Drop That Kitty (feat. Charli XCX and Tinashe),Ty Dolla $ign
5.9766283,0.5448704,9.505787,5.665734,4.5143523,3.2074933,0,Should've Been Me,Naughty Boy
-0.6625342,4.1739917,8.416162,4.9927816,6.631971,3.9677954,0,Congressional Correspondents Dinner,Lewis Black
8.00634,6.1214633,3.267538,5.354927,5.8786817,3.659623,1,"Piano Sonata No. 24 in A Major, Hob.XVI:26: I: Allegro moderato",Franz Joseph Haydn
-0.15747522,4.166932,8.53625,5.1722846,6.281469,3.8416486,0,Black Chicks - Live at Rascals Comedy Club (NJ) / 1990,Andrew Dice Clay
4.5738816,0.22627379,8.621963,5.4201713,5.085059,2.9875739,0,Tied Up,Hablot Brown
4.854934,7.056248e-05,9.384303,5.544207,5.7914176,4.4534616,0,Ach Basiu,Chorus
5.1564145,0.034539144,8.384144,4.187186,5.6175084,3.5915813,0,Fire,Ohio Players
5.606604,0.53482884,6.755182,4.7303834,5.659749,4.1891384,0,Vacation,Still Woozy
8.729854,6.1061287,3.5138383,5.098218,6.3712997,3.7448514,1,"Lyric Pieces Book IV, Op.47: No. 3 Melodie",Edvard Grieg
8.538007,4.909128,5.513667,5.4746656,5.334995,3.8015025,0,Tin Tin Deo,The Slackers
4.301694,-0.04505592,8.620578,5.0556254,5.2473435,4.9720144,0,If I Could Turn Back Time,Cher
4.6455,-0.3427613,7.8023396,5.6020374,7.1995487,3.849233,0,The One (feat. Jada),Alina Baraz
4.784654,-0.4944148,8.212871,3.8810804,4.287667,4.1869435,0,It's The End Of The World As We Know It (And I Feel Fine),The Suicide Machines
4.472707,1.2765884,5.5730534,4.7035685,5.346859,3.628702,1,Beloved (When I Survey) - Live,Darlene Zschech
5.0305815,1.1035483,7.119575,4.4950237,5.878244,3.6607854,0,You Can Leave Your Hat On - Live,Randy Newman
5.51651,0.2575686,8.592456,4.903964,4.628638,4.6300883,0,Lifetime - Uncut,Maxwell
4.0806966,-0.12194776,7.623901,4.593407,5.1206284,4.901505,0,Torn - Bonus Track,James TW
6.4820685,0.5914356,9.363867,5.812708,4.8597164,3.5816538,0,Bicken Back Being Bool,YG
3.8290727,-0.11248155,8.388287,4.576626,5.2933393,4.8184576,0,Steeples,Dispatch
8.9476795,5.1484027,4.6453466,5.3802485,6.012812,3.6410117,0,病床パブリック,Sheena Ringo
8.87604,5.2867794,5.2985387,5.4010754,5.648149,3.7548075,0,Click Clack,LOUDPVCK
5.514255,0.44846535,8.6761265,6.3603992,3.6557505,4.310576,0,Outrageous Love,Jonathan David Helser
3.754516,0.17023866,7.9047027,4.804331,5.673772,3.1919467,0,I Like You,Ben Rector
8.1981,6.0222073,3.3921144,5.2257895,6.1156034,3.6294405,1,"Jesu Joy Of Man's Desiring, BWV 147",Johann Sebastian Bach
5.6121173,-0.00085449027,8.771196,5.8606954,5.124518,4.7823405,0,All Mine (feat. MadeinTYO),KYLE
4.799529,0.16591178,9.591773,5.9649687,5.0048113,3.4336135,0,Your Betrayal,Bullet For My Valentine
4.7442923,-0.037887394,8.744142,5.4288974,6.586314,4.3847795,0,Put Your Money on Me,Arcade Fire
5.088056,-0.0722113,8.930336,5.827364,5.7930527,4.69818,0,Make it Bang,Baauer
5.189306,0.6484008,9.272282,5.7230945,5.9692836,3.2558742,0,Ooh La La - 2015 Remastered Version,Faces
9.364722,6.5050325,3.3008502,5.6744666,5.1630607,3.7327287,1,God Particle,Hans Zimmer
5.5568004,0.27664804,9.152388,5.602255,4.5849924,4.324804,0,Downbad,Jay Gwuapo
5.3391914,-0.01958075,9.16258,6.1464076,5.5466003,4.219102,0,Boom,Excision
6.5541024,-0.11643228,9.031108,6.044552,6.31127,2.807941,0,Some Say,Sum 41
5.1981072,2.516777,5.235103,5.065248,5.5003753,3.3228421,1,"Puccini: La bohème, Act 1: ""Sì. Mi chiamano Mimì"" (Mimì, Rodolfo, Schaunard, Colline, Marcello)",Giacomo Puccini
4.665015,-0.31519666,7.698064,5.572537,7.2040796,3.7816355,0,Taxi,J. Blackfoot
5.2463136,2.3949444,5.6440883,5.284945,5.4188647,3.146295,1,Party Of One (feat. Sam Smith),Brandi Carlile
6.001357,0.59272385,9.214043,5.84442,4.6119356,4.112814,0,La Femme Fetal,Digable Planets
4.919454,1.5317235,6.859563,4.786811,6.3013673,3.3281283,0,Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: I. Vivace,Johann Sebastian Bach
5.0495906,-0.58196473,7.856913,3.7199068,5.049535,4.322498,0,All You Had To Do Was Stay,Taylor Swift
5.313551,0.3348402,6.843398,4.892896,6.4446282,3.059654,0,something more,j ember
4.974543,-0.13338512,9.2328415,5.397584,6.277687,3.0700424,0,On The Floor,Jennifer Lopez
5.577401,0.04504244,8.327452,5.385463,4.7736826,4.884456,0,Real Chill,Rae Sremmurd
4.946145,2.0336063,6.084686,4.831849,5.911685,3.8756292,1,I'm Going Away,Elizabeth Cotten
4.7667966,0.0027353563,8.552444,4.9935822,5.134139,2.8551204,0,I Love It (& Lil Pump),Kanye West
4.994613,1.9360543,6.044812,4.9300547,5.580753,3.7759829,0,ATTENTION,Joji
4.8039,0.40951395,7.9325304,5.293382,5.1317043,2.6275828,0,Me Acuerdo,Ivy Queen
5.3093786,-0.03905364,9.242583,5.162082,6.3290615,2.955626,0,I Don't Mind,KONGOS
9.104869,5.9696503,4.0973916,5.409281,5.8478584,3.8386986,1,Thirty-Nine,Crumb
5.2497244,2.5815349,5.285191,5.1067023,5.4575605,3.3865314,1,"Madama Butterfly, Act I: Act I: Vieni, amor mio! (Pinkerton)",Giacomo Puccini
5.9039507,-0.4319449,8.12623,5.478449,7.1443486,3.8651097,0,クロニクル,Nightmare
4.214482,0.14751743,8.263946,5.301488,5.864572,2.9155638,0,MAD I GOT IT | MAD 1 GOT 1T,Denzel Curry
4.9695816,1.2073668,7.662298,4.5284185,5.7665057,4.2281523,0,Big Chief,Dr. John
6.2650356,-0.2449187,8.718115,5.164708,6.5057974,3.010046,0,Sticky,Ravyn Lenae
4.789585,1.984578,5.2923455,4.9826393,5.724615,2.9238293,1,Practice,Drake
8.913673,5.4113297,4.3931365,5.3489375,6.0001435,3.6607974,1,"You Enjoy Myself - Live Version - Clifford Ball, 1994",Phish
4.1898146,-0.0012108411,8.059777,4.9213357,5.442113,4.975265,0,Wasting All My Time,Hoodie Allen
5.1875076,0.8077298,6.9114904,4.559098,5.8650026,3.6652284,0,I don’t let go,XXXTENTACION
5.264566,-0.56264734,8.084549,4.8389587,5.17093,4.7526145,0,Passenger Side,Smallpools
6.05244,-0.002968019,9.674744,6.3500056,6.3896866,4.15999,0,StarRingChild - Movie Version,Aimer
9.377372,6.4810386,3.4061813,5.628731,5.2833347,3.8768628,1,Howling Commando’s Montage,Alan Silvestri
5.2240567,1.5242352,5.961711,4.8300457,5.868017,3.2204866,1,I'm Making Believe,The Ink Spots
8.591894,6.475769,3.1755724,5.4359617,5.7704825,4.0520334,1,"Carmen, WD 31, Act I: Sur la place (Live)",Georges Bizet
5.4587135,-0.33940303,8.797527,6.033031,6.8024187,4.2933116,0,Off Guard - We5 Remix,Alexander Lewis
5.7501574,1.1695846,6.532904,4.9654684,5.4783726,4.0587864,0,Tension,Vök
5.2302046,1.7139823,7.482822,4.986351,6.089742,3.456572,0,"You're Never Fully Dressed Without A Smile - From ""Annie""",Juice Music
-0.40415877,3.7913578,8.275998,5.031061,6.5670743,4.044559,0,"Cheating, Dreaming Old People Who Don't Shut Up",Kyle Cease
5.8274207,0.418005,9.156128,4.944693,4.549262,3.0107274,0,Ugly,The Holdup
5.7904296,1.5252242,6.3569274,5.061055,5.427644,3.927156,1,Fool's Gold,S. Carey
4.178763,-0.03566156,9.29755,4.9783964,5.3998756,3.3213153,0,Outta Style,Aaron Watson
3.8497183,-0.05187126,7.7052693,4.5037627,5.288301,4.917304,0,Could It Be,Jaheim
5.580764,0.49254572,8.53748,6.2874036,3.619993,4.222835,0,Build My Life - Live,Passion
5.9013166,-0.28821614,8.94131,5.81039,6.835991,4.476289,0,Bedtime Story,Kana Nishino
9.027015,5.562586,4.5796814,5.442477,5.3731785,3.65955,0,Come Home - Beshken Remix,The Undercover Dream Lovers
5.804345,0.08079181,9.038006,4.9379954,6.125256,2.8471122,0,A & E (Artists & Entertainers),Kimbo Children's Music
5.738332,0.32844865,7.1845207,4.9298525,6.5015354,3.3010023,0,The Bells,The Originals
5.719528,-0.22707812,7.459125,5.2697864,6.97167,3.6664405,0,Madness Of Men,Trans-Siberian Orchestra
5.2243576,-0.37271243,7.829519,5.5466685,7.179335,3.5993292,0,God & Guns,Lynyrd Skynyrd
4.389949,0.3260575,8.795963,5.0730767,5.6237354,3.061497,0,Round and round (feat. Han Suji),HEIZE
4.3872476,-0.0873536,8.062499,4.0307693,5.4782634,4.6432667,0,Masacre Pa' Voltio,Lito y Polaco
4.9218082,0.56678873,7.6346765,5.0868077,5.1807685,2.6723073,0,Recktify,Rainbow Kitten Surprise
6.1014013,-0.11700938,8.957576,5.0813236,6.3702173,2.8251998,0,Must Have Done Something Right,Relient K
-0.45240304,4.074013,8.598611,5.21293,6.5457735,3.7793298,0,Mind Games,D.L. Hughley
4.9598475,-0.17538026,8.699506,5.542714,6.843326,3.1439533,0,"No Good, Mr Holden",Graveyard
6.008197,1.3455403,8.128182,5.977713,5.382512,3.3130136,0,Biking,Frank Ocean
6.9456,-0.13650137,9.268168,6.07993,6.265612,3.9471307,0,No One's Easy to Love,Sharon Van Etten
5.8498425,0.038137246,8.528553,4.8858933,6.623476,4.1723833,0,When I Go Away,Levon Helm
4.9613943,-0.46478423,8.088646,3.7778869,4.8056173,4.6206627,0,Tú Tienes,Wisin & Yandel
4.250671,-0.33382478,8.349754,3.9969282,5.087898,3.0974956,0,Tu Lokito,Messiah
4.6530643,1.6757437,5.824512,5.016562,6.0218964,2.8368874,0,Feeling You,Harrison Storm
5.7618437,1.5654429,6.433216,4.981904,5.53461,3.9603138,1,Back When I Could Fly,Trout Fishing in America
4.2542925,-0.23697047,8.147576,4.3605986,5.07775,4.9280996,0,ZEZE (feat. Travis Scott & Offset),Kodak Black
5.450883,0.29223484,9.58047,6.5218306,5.356154,3.0027547,0,Had Enough,Breaking Benjamin
4.681308,1.9724687,5.061597,4.641974,5.683972,3.7137487,1,"Rigoletto / Act 1: Giovanna, ho dei rimorsi",Giuseppe Verdi
4.6193624,-0.38736928,7.8130136,4.033759,5.1820955,4.7533937,0,So Sick,Ne-Yo
6.65838,-0.1258246,9.0445795,5.807897,6.2121377,2.9611359,0,Preset Junkies,Virtual Riot
8.760518,6.5279717,3.21819,5.567081,5.5091114,4.0899534,1,Flight to Compound,Alexandre Desplat
4.8471637,-0.5532834,8.093554,5.7232485,7.0730157,4.1781783,0,Saved by the Summer - Nebbra Remix,Goodluck
5.7937927,0.16303706,9.747302,6.494478,6.0700035,3.183537,0,Suki To Iwareta Hi,EGOIST
5.9970703,0.30675912,9.379346,6.101836,4.99802,4.087791,0,Go To Sleep,Eminem
4.702125,-0.45274916,8.004987,5.7175527,7.238864,3.9021204,0,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains
6.5503955,-0.13364659,9.0187645,5.6107025,6.5615845,4.3164725,0,Gold,Spandau Ballet
9.018471,5.141114,5.208947,5.616843,5.7776613,3.7717457,0,Início,Keys N Krates
5.438184,0.035797354,8.869844,5.8292227,5.1757145,4.7635064,0,PINT OF AKORN,Germ
8.48529,6.243504,3.2082224,5.660814,5.258129,3.5240953,1,Christmastide,The Brilliance
5.091606,2.3080246,5.0309315,4.8965716,5.536533,3.4134462,1,Weird Things Happen,Mark Mothersbaugh
9.084913,5.1934056,4.802155,5.5883,5.631468,3.9500768,0,Bodies - Remastered 2012,The Smashing Pumpkins
5.2337246,0.4959562,6.391173,4.68146,6.0286236,3.9408576,0,I Feel A Sin Comin' On,Pistol Annies
4.7293177,-0.5156894,8.234858,3.8037863,4.2900553,3.9589305,0,Everything Sucks - Live,Reel Big Fish
-0.5582099,4.098948,8.568436,5.2445493,6.532306,3.786878,0,What Are You Looking At?,Christopher Titus
5.4877205,0.43705577,8.681583,6.3918633,3.6384902,4.3511834,0,With Everything - Live,Hillsong Worship
9.210849,6.199136,3.5125203,5.5294023,5.5705447,4.2035103,1,Sonnengeflecht,Roedelius
6.593408,-0.25661305,8.772247,5.5166802,6.650755,3.674011,0,Chaghaybou,Tinariwen
4.848547,1.0531026,5.5716887,4.7394056,5.344538,3.3193612,1,Evil Presence,Sophie Meiers
8.859641,5.6933,4.763969,5.2501745,5.6117773,3.7618496,0,The Specialist In Dub,King Tubby
5.713018,0.4792053,9.480149,5.136615,4.4198513,3.1007707,0,There She Goes,Leon Bridges
6.068521,1.0782722,8.457364,6.1363926,4.5830584,3.5438933,0,Silence Is the Way,Miles Davis
3.9852548,0.14929448,8.230205,5.1954746,6.050825,3.1342764,0,Blue Clouds,Children Songs Company
4.343499,-0.2218283,8.726721,5.0602565,6.5666885,4.001773,0,Panopticon,Cloud Control
5.9834585,0.289381,9.162661,5.165774,3.8671834,4.2084208,0,China Grove,The Doobie Brothers
4.7890944,-0.4183513,7.913944,4.435236,3.9616442,3.7191546,0,Take Two Placebos And Call Me Lame,NOFX
6.4825892,-0.1816383,8.920975,5.815738,6.445947,2.831452,0,陽だまりロードナイト,Roselia
9.235351,6.5270863,3.2410948,5.665017,5.1389666,3.6092672,1,The Dragon Prince – Main Title,Frederik Wiedmann
8.526795,6.431188,3.1396635,5.5222464,5.58729,3.896261,1,Goodbye,Dustin O'Halloran
4.2985005,-0.28398937,8.115101,4.3100853,5.0205727,4.920856,0,Un Beso,Luigi 21 Plus
5.555279,0.518913,8.697267,6.295523,3.856828,3.8561254,0,I Love You,Jermaine Edwards
5.475559,1.4957192,7.179422,4.7938886,5.749291,3.866625,0,I Feel a Song Comin' On,Rosemary Clooney
5.670459,0.33991477,9.437285,5.8417935,3.8625147,3.8104677,0,Land Of Hope And Glory,Madness
3.9713094,-0.05417578,8.211132,4.428308,5.5967455,4.7175426,0,Touched By An Angel,Charlie Wilson
5.030442,2.1355138,5.7999697,5.2577085,5.232675,3.0818672,1,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday
4.8781266,-0.4381285,8.108265,4.179438,4.9962454,3.0242465,0,Chillin,Wale
5.5362844,0.057488967,8.424744,5.536822,4.811278,4.905589,0,This Week,Lil Baby
5.3177023,2.5161905,5.506979,5.266328,5.3806367,3.236601,1,Under The Bridges Of Paris,Dean Martin
6.3561897,-0.29114088,8.241054,5.2284627,6.769973,3.6598396,0,Next Year - RAC Remix,Two Door Cinema Club
5.4784756,-0.12852155,7.6119156,4.5141096,5.0807076,4.7161655,0,Anybody (feat. Nicki Minaj),Young Thug
5.5741253,0.20731296,6.9667454,4.7405405,6.3281894,3.9277468,0,スラバヤ通りの妹へ,Yumi Matsutoya
4.5379205,-0.2538761,8.7268715,5.296476,6.780323,4.06082,0,Blaze of Somethin',A Thousand Horses
4.476913,0.26399586,8.415905,5.404632,5.0790143,2.8491302,0,Asking for a Friend,Devin Dawson
6.164383,0.7805392,8.376435,5.9899936,4.1539106,3.8473325,0,Freddy Crabs,Sticky Fingers
5.210708,-0.17249928,8.825004,4.9900804,6.576271,4.471438,0,Savages,MARINA
4.8225474,-0.33677697,8.289543,3.795557,4.481024,4.3588843,0,Daughter (Remastered),Pearl Jam
4.4704933,1.0431719,5.973199,4.5330105,5.540777,3.9796078,0,Habits of My Heart - EP Version,Jaymes Young
5.5576873,-0.07001034,8.1325035,5.005242,4.7744355,4.8410215,0,Vetements Socks,Sheck Wes
5.1111827,-0.3810021,7.678561,3.9498823,5.229238,4.4486403,0,Drugs (feat. Wiz Khalifa),Ty Dolla $ign
5.673988,0.21098581,8.521515,5.1759996,4.0173063,3.0270832,0,Keep On Running,The Living End
4.77762,0.05710073,8.490488,4.8282723,6.6310644,4.340987,0,If I Get Drunk Tonight (Remix),Bigg Robb
5.707248,1.001403,8.649539,5.9988494,4.5858765,3.4466162,0,Dinosaur,"Hank Williams, Jr."
9.3695,6.446435,2.849049,5.625813,5.473329,3.890469,1,Dust Breeding (1.316)+,Stars Of The Lid
6.030825,-0.26933703,8.032489,5.0580864,6.820446,3.310554,0,Walk the Dog (Her Nose Knows),SteveSongs
4.8270273,-0.4725626,8.18373,3.7466671,4.5147996,4.2474995,0,Let Loose,The Expendables
5.5416884,-0.13395111,7.310596,4.470419,5.5927553,4.351821,0,Just to See You Smile,Why Don't We
5.5915036,-0.2931456,8.354754,5.4572816,6.846028,2.8699589,0,My Generation,Limp Bizkit
5.6537538,1.2872031,7.238472,4.91185,5.5578365,3.4626198,0,Ghost Riders,Scatman Crothers
4.789459,-0.45705825,8.174642,5.692433,7.2499876,3.9742506,0,Cry Hell,Black Pistol Fire
5.539437,-0.1487088,8.502934,4.364922,5.8570876,2.9994333,0,Jumped Out the Whip,Tedashii
8.86034,6.009995,3.6748016,5.184734,6.2250667,3.7113585,1,Appalachian Spring: VII. Doppio movimento,Aaron Copland
5.1016145,0.326223,8.985987,5.461771,4.9524894,2.8404582,0,Make A Bag (feat. Moneybagg Yo),Megan Thee Stallion
5.0260205,-0.31264788,7.968306,4.5958343,3.9023156,3.576366,0,Strong God,Vertical Worship
5.603104,0.33009633,6.8608017,4.7675486,5.8799944,4.159761,0,Tried and Tempted - Live,The Wood Brothers
9.253706,6.253328,3.3757331,5.5484543,5.580877,4.2327623,1,The God Of War,Rupert Gregson-Williams
9.250308,6.5525246,3.0367656,5.6354556,5.281936,3.6839523,1,The People's House,John Williams
-0.26723397,4.2072144,8.345437,4.8887043,6.362044,4.0782356,0,Hobby,Tom Segura
-0.28806478,4.3231936,8.516394,5.145938,6.246976,3.8652914,0,Getting Old Sucks,Bill Engvall
5.9016347,0.32117075,8.509522,4.735448,5.863573,2.9159937,0,Kiss Me Like A Stranger,Thomas Rhett
4.455777,-0.07904701,9.091407,5.121128,6.208991,3.1467333,0,Want to Want Me,Jason Derulo
4.7023654,0.26631168,8.711536,5.485568,5.046592,2.8484442,0,Digital Dash,Drake
4.7832303,2.0741148,5.172409,4.707857,5.6778336,3.6909237,1,"Aida: Or, di Vulcano al tempio muovi",Giuseppe Verdi
3.8018444,-0.012434026,7.182981,4.5903783,4.97343,4.4231114,0,Jesus,Chris Tomlin
6.8710356,-0.26063502,8.828032,5.7085824,6.3747616,3.8114777,0,In the Year 2525 (Exordium & Terminus),Zager & Evans
6.029756,0.46927923,9.354529,5.7468805,4.061623,3.9708133,0,Show Me Love - Radio Version,Robyn
4.936979,1.9774199,6.052072,5.306178,5.377005,3.092462,0,Better,Declan J Donovan
4.8594155,-0.31213424,8.194255,3.7698185,4.720743,4.613287,0,It's Only Love - 2008 Remastered Version,Simply Red
5.7310534,0.3392951,9.40364,5.6096325,4.132672,4.2091026,0,Michael & Anne,King Apparatus
5.767866,0.33686677,8.936135,4.5202904,4.6294403,3.2677886,0,Entre Luca Y Juan Mejía,Vicente Garcia
9.17847,6.1283407,3.46088,5.525578,5.5999875,4.15546,1,Yahweh,The Brilliance
3.841357,-0.17047723,8.857574,4.5721517,5.4220595,3.469215,0,Who You Foolin,Gunna
3.8309188,-0.18050428,8.556963,4.387355,5.229611,4.5206957,0,Sit Next to Me - Stereotypes Remix,Foster The People
8.987554,5.237553,4.851926,5.4579077,5.9430027,3.6801548,0,Pull Out,Death From Above 1979
